Invoice_ID,Order_Date,Ship_Date,Order_Status,Payment_Method,Quantity_Sold,Unit_Price,Discount_Percent,Tax_Amount,Total_Sale_Amount
INV-20250126-8025,2024-07-14,2024-07-15,Pending,Credit Card,5,945,9,300.98,4600.73
INV-20250225-2371,2024-10-01,2024-10-03,Returned,UPI,13,138,23,96.7,1478.08
INV-20240115-8121,2023-11-16,2023-11-18,Returned,Credit Card,13,420,11,340.16,5199.56
INV-20231103-9283,2024-01-22,2024-01-26,Pending,Credit Card,5,914,16,268.72,4107.52
INV-20241224-7682,2024-01-18,2024-01-23,Pending,Credit Card,5,530,12,163.24,2495.24
INV-20240926-7919,2025-07-27,2025-07-30,Pending,Credit Card,18,784,22,770.52,11777.88
INV-20240209-4622,2025-06-25,2025-06-26,Returned,Credit Card,14,822,4,773.34,11821.02
INV-20250424-6633,2024-08-20,2024-08-27,Returned,Cash,7,874,21,338.33,5171.55
INV-20231023-2929,2023-12-24,2023-12-27,Returned,UPI,16,483,25,405.72,6201.72
INV-20240220-9669,2023-12-04,2023-12-10,Completed,PayPal,1,547,19,31.01,474.08
INV-20250830-1160,2023-10-09,2023-10-12,Completed,Credit Card,17,746,26,656.93,10041.61
INV-20241126-1902,2024-02-25,2024-03-02,Returned,Credit Card,1,424,27,21.67,331.19
INV-20231215-2845,2024-03-23,2024-03-28,Returned,PayPal,6,112,30,32.93,503.33
INV-20240629-5174,2024-09-25,2024-09-27,Pending,PayPal,17,856,20,814.91,12456.51
INV-20240806-4637,2025-01-17,2025-01-21,Returned,Credit Card,7,437,0,214.13,3273.13
INV-20241117-2828,2025-04-04,2025-04-05,Pending,Cash,16,767,15,730.18,11161.38
INV-20240802-4775,2024-07-28,2024-08-04,Pending,Cash,19,438,28,419.43,6411.27
INV-20240126-8644,2024-04-28,2024-05-03,Completed,Credit Card,14,583,29,405.65,6200.67
INV-20250128-3636,2025-08-31,2025-09-01,Completed,Credit Card,13,703,15,543.77,8311.92
INV-20250410-6444,2024-02-11,2024-02-15,Completed,Cash,17,356,25,317.73,4856.73
INV-20250308-1353,2023-12-05,2023-12-07,Pending,Credit Card,15,266,2,273.71,4183.91
INV-20240528-6705,2024-11-17,2024-11-24,Returned,UPI,1,787,3,53.44,816.83
INV-20231214-2091,2025-09-03,2025-09-04,Completed,PayPal,4,335,17,77.85,1190.05
INV-20250911-5393,2024-05-07,2024-05-14,Completed,PayPal,9,649,0,408.87,6249.87
INV-20250705-1889,2025-06-02,2025-06-08,Completed,Credit Card,5,923,12,284.28,4345.48
INV-20240819-5852,2024-05-29,2024-05-30,Completed,Credit Card,1,729,1,50.52,772.23
INV-20240319-9874,2023-12-22,2023-12-24,Completed,Credit Card,1,337,3,22.88,349.77
INV-20250909-9586,2025-01-12,2025-01-16,Pending,PayPal,4,365,16,85.85,1312.25
INV-20240516-8739,2023-12-26,2023-12-29,Returned,PayPal,11,302,13,202.31,3092.45
INV-20250812-3234,2024-01-30,2024-02-01,Returned,Credit Card,15,968,2,996.07,15225.67
INV-20240525-1502,2024-04-27,2024-04-30,Pending,UPI,9,824,2,508.74,7776.42
INV-20250702-5796,2025-08-02,2025-08-04,Completed,PayPal,13,539,14,421.82,6447.84
INV-20240319-9987,2025-08-14,2025-08-21,Pending,Cash,12,371,1,308.52,4716.0
INV-20241023-7109,2023-11-23,2023-11-27,Returned,UPI,14,108,20,84.67,1294.27
INV-20250128-8197,2024-03-02,2024-03-07,Completed,PayPal,6,661,23,213.77,3267.59
INV-20250216-6044,2025-03-10,2025-03-15,Completed,UPI,7,359,21,138.97,2124.24
INV-20240316-5670,2024-01-03,2024-01-04,Completed,Cash,2,217,15,25.82,394.72
INV-20240109-8141,2024-01-09,2024-01-10,Completed,UPI,20,141,6,185.56,2836.36
INV-20231105-4573,2024-10-18,2024-10-25,Completed,Credit Card,13,957,14,748.95,11448.21
INV-20250711-1210,2025-03-14,2025-03-18,Completed,Credit Card,12,832,15,594.05,9080.45
INV-20240611-4065,2025-09-21,2025-09-24,Completed,Credit Card,20,936,0,1310.4,20030.4
INV-20250713-2621,2023-11-18,2023-11-20,Completed,Cash,10,718,7,467.42,7144.82
INV-20240122-8488,2025-07-13,2025-07-15,Returned,UPI,2,799,4,107.39,1641.47
INV-20240221-5140,2025-09-11,2025-09-12,Returned,Cash,13,480,9,397.49,6075.89
INV-20240109-2148,2023-11-23,2023-11-30,Pending,Credit Card,8,401,19,181.89,2780.37
INV-20240712-4147,2024-04-18,2024-04-20,Pending,Cash,7,964,13,410.95,6281.71
INV-20250914-5522,2023-12-18,2023-12-23,Completed,Credit Card,2,707,11,88.09,1346.55
INV-20240323-8755,2024-10-14,2024-10-21,Completed,Cash,10,912,18,523.49,8001.89
INV-20240103-9531,2024-12-15,2024-12-16,Returned,Cash,9,861,17,450.22,6881.89
INV-20240429-2273,2024-08-26,2024-08-28,Returned,PayPal,9,309,30,136.27,2082.97
INV-20240426-8996,2025-07-17,2025-07-18,Pending,UPI,4,297,27,60.71,927.95
INV-20231021-9288,2025-03-13,2025-03-20,Pending,Credit Card,8,427,20,191.3,2924.1
INV-20240129-4763,2024-01-14,2024-01-16,Pending,UPI,5,333,2,114.22,1745.92
INV-20240108-6206,2025-08-17,2025-08-22,Completed,UPI,1,449,28,22.63,345.91
INV-20250130-8752,2024-09-05,2024-09-10,Pending,Cash,16,392,12,386.36,5905.72
INV-20240110-4772,2024-07-30,2024-08-05,Pending,UPI,12,368,30,216.38,3307.58
INV-20240820-9836,2024-01-31,2024-02-03,Pending,UPI,14,234,5,217.85,3330.05
INV-20250130-9394,2024-11-20,2024-11-21,Returned,PayPal,18,724,10,821.02,12549.82
INV-20240801-5142,2025-05-19,2025-05-26,Completed,Credit Card,10,762,3,517.4,7908.8
INV-20240106-3025,2024-04-01,2024-04-02,Completed,PayPal,6,756,24,241.32,3688.68
INV-20250516-7312,2024-01-27,2024-01-29,Completed,Credit Card,12,770,18,530.38,8107.18
INV-20240324-6652,2024-05-13,2024-05-20,Pending,UPI,20,788,4,1059.07,16188.67
INV-20231018-2690,2024-09-08,2024-09-15,Completed,UPI,1,633,6,41.65,636.67
INV-20240113-6321,2023-10-27,2023-11-01,Completed,Cash,1,646,21,35.72,546.06
INV-20250618-3047,2024-05-29,2024-06-01,Completed,Cash,6,728,28,220.15,3365.11
INV-20231212-9604,2025-04-06,2025-04-09,Returned,Cash,8,844,17,392.29,5996.45
INV-20241103-6658,2023-12-18,2023-12-21,Pending,Cash,1,424,28,21.37,326.65
INV-20240913-4835,2024-12-05,2024-12-12,Pending,Credit Card,6,908,22,297.46,4546.9
INV-20240627-7838,2024-12-05,2024-12-10,Pending,PayPal,15,446,0,468.3,7158.3
INV-20231223-9694,2023-10-07,2023-10-08,Completed,UPI,16,625,23,539.0,8239.0
INV-20231102-1796,2024-08-14,2024-08-15,Pending,Credit Card,18,147,27,135.21,2066.79
INV-20231129-3106,2025-09-27,2025-10-02,Returned,Credit Card,4,947,1,262.51,4012.63
INV-20250819-5376,2025-03-31,2025-04-01,Returned,UPI,5,625,9,199.06,3042.81
INV-20250607-3378,2024-03-13,2024-03-15,Returned,UPI,7,451,0,220.99,3377.99
INV-20241203-2031,2024-12-13,2024-12-20,Completed,Cash,2,546,7,71.09,1086.65
INV-20250204-2726,2024-06-20,2024-06-26,Completed,Cash,1,756,25,39.69,606.69
INV-20250611-6518,2024-07-07,2024-07-11,Returned,Credit Card,2,712,26,73.76,1127.52
INV-20250621-6760,2024-05-27,2024-05-30,Completed,Credit Card,2,236,11,29.41,449.49
INV-20231029-3869,2024-09-04,2024-09-08,Completed,Credit Card,6,610,17,212.65,3250.45
INV-20250403-8070,2024-03-18,2024-03-23,Returned,PayPal,1,811,19,45.98,702.89
INV-20241230-4661,2024-08-14,2024-08-17,Pending,PayPal,7,768,5,357.5,5464.7
INV-20250109-2508,2024-09-13,2024-09-16,Returned,PayPal,19,894,11,1058.23,16175.77
INV-20240309-9479,2024-05-29,2024-06-02,Returned,PayPal,2,963,9,122.69,1875.35
INV-20250427-2785,2025-03-01,2025-03-06,Returned,UPI,8,261,8,134.47,2055.43
INV-20231201-6946,2024-01-12,2024-01-16,Returned,Credit Card,18,449,19,458.25,7004.67
INV-20240101-5711,2024-08-31,2024-09-04,Pending,UPI,9,196,10,111.13,1698.73
INV-20240212-7171,2023-12-07,2023-12-12,Returned,PayPal,10,764,7,497.36,7602.56
INV-20241125-7830,2024-05-12,2024-05-18,Returned,PayPal,15,484,11,452.3,6913.7
INV-20250518-7550,2024-10-28,2024-10-30,Pending,UPI,8,998,11,497.4,7603.16
INV-20241120-6920,2024-06-19,2024-06-21,Pending,UPI,11,608,6,440.07,6726.79
INV-20231024-3496,2024-11-06,2024-11-09,Returned,Cash,16,475,0,532.0,8132.0
INV-20240205-9497,2024-05-14,2024-05-19,Returned,Credit Card,20,253,2,347.12,5305.92
INV-20240209-1707,2025-09-03,2025-09-04,Pending,UPI,11,604,30,325.56,4976.36
INV-20240702-9401,2024-01-30,2024-02-05,Pending,Cash,12,905,29,539.74,8250.34
INV-20250504-5865,2025-08-17,2025-08-21,Pending,UPI,10,709,25,372.23,5689.73
INV-20251005-1678,2023-12-29,2024-01-01,Returned,UPI,18,976,17,1020.7,15602.14
INV-20250716-9611,2024-03-25,2024-03-27,Returned,Cash,19,495,3,638.6,9761.45
INV-20240730-9223,2025-07-22,2025-07-26,Returned,UPI,16,973,13,948.09,14492.25
INV-20231203-4974,2024-05-29,2024-06-04,Completed,Cash,15,573,1,595.63,9104.68
INV-20241014-6932,2025-02-07,2025-02-12,Completed,UPI,5,825,21,228.11,3486.86
INV-20240806-6135,2025-05-22,2025-05-27,Pending,PayPal,8,920,15,437.92,6693.92
INV-20241111-4049,2025-06-16,2025-06-17,Pending,PayPal,6,309,0,129.78,1983.78
INV-20241224-3587,2024-09-08,2024-09-09,Completed,Credit Card,18,656,11,735.64,11244.76
INV-20241207-8889,2024-01-02,2024-01-06,Pending,Credit Card,14,412,27,294.74,4505.38
INV-20251004-4212,2025-09-08,2025-09-09,Completed,Cash,8,843,25,354.06,5412.06
INV-20231007-9734,2024-05-31,2024-06-05,Returned,PayPal,4,243,29,48.31,738.43
INV-20250923-7134,2024-03-07,2024-03-08,Returned,UPI,13,779,19,574.2,8777.07
INV-20240118-6000,2024-06-25,2024-06-29,Pending,UPI,13,632,20,460.1,7032.9
INV-20241208-6401,2024-04-07,2024-04-12,Returned,UPI,6,480,26,149.18,2280.38
INV-20250228-1943,2024-04-12,2024-04-15,Returned,Cash,18,706,13,773.92,11829.88
INV-20231125-6374,2024-02-12,2024-02-14,Returned,PayPal,4,789,0,220.92,3376.92
INV-20250526-4137,2024-03-20,2024-03-27,Completed,Cash,18,491,0,618.66,9456.66
INV-20250224-8645,2024-05-01,2024-05-04,Completed,UPI,10,720,16,423.36,6471.36
INV-20231201-9915,2024-03-15,2024-03-20,Completed,PayPal,3,818,10,154.6,2363.2
INV-20250108-6172,2024-06-12,2024-06-16,Pending,Cash,15,817,18,703.44,10752.54
INV-20240107-9709,2024-12-22,2024-12-23,Returned,UPI,13,444,30,282.83,4323.23
INV-20250923-7742,2024-04-17,2024-04-19,Pending,PayPal,16,676,12,666.27,10184.35
INV-20241203-1630,2024-08-15,2024-08-21,Returned,Cash,1,222,12,13.68,209.04
INV-20250107-2943,2025-02-28,2025-03-02,Returned,UPI,1,481,20,26.94,411.74
INV-20250416-2473,2024-05-18,2024-05-24,Returned,UPI,4,556,14,133.88,2046.52
INV-20240202-8970,2023-12-20,2023-12-22,Returned,PayPal,12,110,21,73.0,1115.8
INV-20240827-8089,2025-05-16,2025-05-22,Returned,Credit Card,7,673,3,319.88,4889.55
INV-20240609-5329,2025-05-07,2025-05-09,Returned,Credit Card,9,484,26,225.64,3449.08
INV-20250706-9286,2024-02-24,2024-02-28,Returned,UPI,8,338,20,151.42,2314.62
INV-20240908-4034,2024-10-03,2024-10-07,Returned,UPI,19,457,9,553.11,8454.64
INV-20240213-6665,2024-07-09,2024-07-13,Completed,PayPal,2,200,5,26.6,406.6
INV-20240304-4196,2023-12-16,2023-12-22,Completed,Credit Card,4,869,18,199.52,3049.84
INV-20240325-5268,2024-08-13,2024-08-14,Completed,PayPal,15,659,9,629.67,9625.02
INV-20250813-9470,2025-03-30,2025-03-31,Pending,Credit Card,15,853,19,725.48,11089.43
INV-20231010-4614,2024-06-09,2024-06-16,Returned,PayPal,9,111,29,49.65,758.94
INV-20250909-6675,2023-11-06,2023-11-08,Returned,PayPal,5,599,8,192.88,2948.28
INV-20250410-8359,2025-07-12,2025-07-19,Completed,Cash,14,764,14,643.9,9842.46
INV-20250225-5071,2025-07-08,2025-07-12,Returned,PayPal,4,677,24,144.07,2202.15
INV-20250429-3102,2025-08-21,2025-08-24,Pending,PayPal,12,167,20,112.22,1715.42
INV-20240112-9156,2025-05-01,2025-05-08,Completed,Cash,4,230,18,52.81,807.21
INV-20241218-9209,2025-02-03,2025-02-07,Returned,UPI,11,897,29,490.39,7495.96
INV-20240516-3068,2025-04-23,2025-04-24,Returned,Credit Card,20,827,27,845.19,12919.39
INV-20250601-4137,2024-08-05,2024-08-08,Completed,Credit Card,16,386,28,311.27,4757.99
INV-20231130-5665,2025-08-03,2025-08-09,Pending,Cash,11,213,9,149.25,2281.38
INV-20240716-1867,2024-01-05,2024-01-12,Completed,PayPal,20,871,11,1085.27,16589.07
INV-20231102-9162,2025-06-15,2025-06-19,Pending,Cash,10,108,3,73.33,1120.93
INV-20241230-6877,2024-02-25,2024-03-01,Pending,Credit Card,12,622,22,407.53,6229.45
INV-20231208-2706,2024-01-29,2024-01-31,Returned,Credit Card,18,572,29,511.71,7821.87
INV-20240301-3673,2025-08-27,2025-09-03,Returned,Credit Card,10,329,17,191.15,2921.85
INV-20250330-4387,2024-03-30,2024-04-03,Returned,Credit Card,17,965,25,861.26,13165.01
INV-20231223-7409,2024-12-11,2024-12-14,Pending,PayPal,18,232,15,248.47,3798.07
INV-20250420-7843,2023-12-17,2023-12-23,Returned,UPI,5,357,14,107.46,1642.56
INV-20240516-6305,2024-01-02,2024-01-09,Returned,UPI,20,990,10,1247.4,19067.4
INV-20231014-3422,2024-09-05,2024-09-10,Completed,PayPal,8,723,1,400.83,6126.99
INV-20241205-1609,2024-05-09,2024-05-16,Pending,UPI,19,437,4,557.96,8528.84
INV-20250123-1624,2025-02-22,2025-02-24,Pending,Cash,11,831,16,537.49,8215.93
INV-20240101-8614,2024-12-07,2024-12-10,Completed,Credit Card,20,403,3,547.27,8365.47
INV-20250925-2351,2025-09-21,2025-09-22,Returned,Cash,14,551,21,426.58,6520.64
INV-20240531-7222,2023-10-21,2023-10-28,Pending,PayPal,19,116,2,151.19,2311.11
INV-20240912-3229,2024-03-21,2024-03-27,Completed,Credit Card,19,675,12,790.02,12076.02
INV-20241211-8646,2025-04-20,2025-04-27,Completed,PayPal,7,799,6,368.02,5625.44
INV-20240225-4778,2023-10-14,2023-10-21,Returned,UPI,14,871,0,853.58,13047.58
INV-20250522-8979,2024-12-09,2024-12-16,Completed,Cash,9,478,2,295.12,4511.08
INV-20240618-7591,2024-09-16,2024-09-17,Completed,Cash,14,743,7,677.17,10351.03
INV-20240328-9649,2025-04-04,2025-04-09,Returned,Cash,7,928,9,413.8,6325.16
INV-20240603-3455,2025-08-27,2025-08-28,Returned,UPI,9,711,1,443.45,6778.46
INV-20240108-5382,2024-02-09,2024-02-16,Completed,UPI,7,199,3,94.58,1445.79
INV-20250917-3137,2024-07-09,2024-07-15,Completed,Cash,10,656,18,376.54,5755.74
INV-20250319-7786,2024-07-27,2024-08-02,Pending,Cash,19,933,29,881.03,13467.2
INV-20250427-9637,2024-01-31,2024-02-05,Pending,Credit Card,2,848,6,111.6,1705.84
INV-20250917-9297,2024-03-26,2024-03-29,Completed,UPI,11,163,21,99.15,1515.62
INV-20240922-5413,2023-11-12,2023-11-13,Pending,UPI,12,233,21,154.62,2363.46
INV-20241005-2778,2024-04-05,2024-04-06,Completed,PayPal,14,207,5,192.72,2945.82
INV-20240324-6675,2023-12-19,2023-12-21,Returned,UPI,2,976,24,103.85,1587.37
INV-20240219-7089,2023-12-01,2023-12-02,Returned,Cash,11,875,21,532.26,8136.01
INV-20231012-2397,2024-12-29,2024-12-31,Returned,Cash,7,528,10,232.85,3559.25
INV-20240703-2990,2025-06-16,2025-06-19,Completed,PayPal,8,516,13,251.4,3842.76
INV-20250214-5875,2024-06-19,2024-06-22,Pending,Cash,12,867,27,531.64,8126.56
INV-20250613-1207,2024-06-05,2024-06-10,Returned,Cash,15,125,2,128.62,1966.12
INV-20240717-8826,2024-11-01,2024-11-06,Returned,PayPal,9,522,7,305.84,4674.98
INV-20250620-3751,2025-03-29,2025-04-02,Returned,PayPal,14,579,15,482.31,7372.41
INV-20250515-5880,2025-10-02,2025-10-07,Returned,PayPal,5,257,28,64.76,989.96
INV-20250202-4507,2023-10-17,2023-10-20,Pending,PayPal,16,680,7,708.29,10826.69
INV-20240331-3199,2025-08-07,2025-08-13,Completed,UPI,4,937,8,241.37,3689.53
INV-20231201-3436,2025-03-01,2025-03-03,Pending,PayPal,16,678,12,668.24,10214.48
INV-20250721-8295,2024-01-06,2024-01-12,Returned,Cash,12,224,11,167.46,2559.78
INV-20250126-8054,2025-07-19,2025-07-25,Pending,UPI,16,116,14,111.73,1707.89
INV-20241118-7728,2025-02-16,2025-02-20,Completed,Credit Card,1,368,30,18.03,275.63
INV-20231224-9187,2024-10-02,2024-10-03,Completed,Cash,7,256,1,124.19,1898.27
INV-20250222-6320,2025-01-13,2025-01-16,Pending,Credit Card,19,165,13,190.92,2918.37
INV-20240706-2857,2024-01-02,2024-01-04,Returned,Credit Card,8,257,7,133.85,2045.93
INV-20250222-1437,2024-09-06,2024-09-12,Completed,Credit Card,4,651,5,173.17,2646.97
INV-20250419-5870,2024-06-27,2024-06-28,Completed,PayPal,18,349,12,386.97,5915.13
INV-20240401-7365,2023-11-06,2023-11-13,Completed,UPI,15,901,19,766.3,11713.45
INV-20241012-4424,2024-01-01,2024-01-08,Pending,Cash,12,997,26,619.74,9473.1
INV-20241116-2691,2025-03-01,2025-03-06,Returned,Credit Card,4,744,6,195.82,2993.26
INV-20250213-6677,2024-02-19,2024-02-21,Returned,PayPal,14,788,12,679.57,10387.73
INV-20250730-1135,2023-10-17,2023-10-23,Pending,Cash,2,663,26,68.69,1049.93
INV-20240909-8882,2025-03-01,2025-03-05,Returned,Credit Card,14,228,22,174.28,2664.04
INV-20240910-6141,2025-08-13,2025-08-18,Pending,PayPal,7,999,3,474.82,7258.03
INV-20240814-6807,2025-03-10,2025-03-11,Pending,Credit Card,13,673,0,612.43,9361.43
INV-20250422-2941,2024-04-06,2024-04-11,Completed,Credit Card,20,709,19,804.01,12289.81
INV-20250520-9990,2024-09-07,2024-09-14,Completed,PayPal,5,397,16,116.72,1784.12
INV-20231115-4732,2025-07-20,2025-07-23,Returned,Credit Card,8,439,7,228.63,3494.79
INV-20250728-4692,2024-10-19,2024-10-23,Returned,UPI,3,303,12,55.99,855.91
INV-20250705-3738,2025-02-01,2025-02-07,Returned,Credit Card,1,256,29,12.72,194.48
INV-20250113-1151,2025-05-09,2025-05-13,Returned,PayPal,10,323,29,160.53,2453.83
INV-20250602-4084,2024-10-01,2024-10-05,Pending,PayPal,3,734,27,112.52,1719.98
INV-20240620-1471,2024-02-07,2024-02-14,Completed,Cash,17,137,5,154.88,2367.43
INV-20240812-7832,2024-11-29,2024-12-06,Returned,Cash,19,713,11,843.98,12900.81
INV-20240820-8134,2024-01-08,2024-01-13,Completed,UPI,20,705,7,917.91,14030.91
INV-20241209-3941,2024-05-11,2024-05-15,Pending,PayPal,14,984,24,732.88,11202.64
INV-20240702-2340,2025-09-28,2025-10-02,Returned,PayPal,10,984,11,613.03,9370.63
INV-20240221-6267,2024-12-02,2024-12-06,Pending,Credit Card,4,530,15,126.14,1928.14
INV-20250617-6607,2024-11-27,2024-11-29,Completed,Cash,1,364,10,22.93,350.53
INV-20240627-9189,2024-03-29,2024-04-03,Completed,Cash,15,542,15,483.74,7394.24
INV-20240415-5350,2024-02-11,2024-02-18,Returned,Credit Card,4,621,28,125.19,1913.67
INV-20250523-8552,2025-07-29,2025-08-03,Pending,Cash,11,125,4,92.4,1412.4
INV-20241024-3788,2025-02-13,2025-02-16,Completed,Credit Card,5,895,1,310.12,4740.37
INV-20250123-2535,2024-07-17,2024-07-22,Returned,PayPal,12,635,22,416.05,6359.65
INV-20231017-4057,2025-08-20,2025-08-22,Returned,Credit Card,14,858,27,613.81,9382.57
INV-20250424-2315,2024-11-04,2024-11-07,Completed,Cash,16,596,30,467.26,7142.46
INV-20241105-3244,2025-03-07,2025-03-12,Pending,Cash,15,990,5,987.53,15095.03
INV-20240229-9208,2025-03-01,2025-03-04,Completed,UPI,10,589,16,346.33,5293.93
INV-20240104-3706,2024-03-26,2024-03-28,Completed,UPI,1,541,0,37.87,578.87
INV-20250703-1640,2024-09-07,2024-09-14,Pending,Cash,13,609,21,437.81,6692.24
INV-20240128-9349,2025-08-13,2025-08-17,Completed,Cash,20,383,30,375.34,5737.34
INV-20240526-6140,2024-08-12,2024-08-15,Returned,PayPal,3,887,23,143.43,2192.4
INV-20250106-2154,2024-08-21,2024-08-27,Returned,Cash,17,499,10,534.43,8169.13
INV-20250622-9906,2024-12-19,2024-12-24,Completed,PayPal,7,977,1,473.94,7244.55
INV-20241216-2124,2025-05-17,2025-05-21,Completed,PayPal,17,569,15,575.54,8797.59
INV-20240904-8633,2025-09-02,2025-09-03,Returned,Credit Card,4,257,16,60.45,923.97
INV-20240210-3789,2024-08-20,2024-08-24,Completed,UPI,4,894,18,205.26,3137.58
INV-20250828-7288,2024-08-05,2024-08-11,Returned,Credit Card,9,231,1,144.07,2202.28
INV-20241230-9129,2025-03-26,2025-03-27,Returned,PayPal,15,276,7,269.51,4119.71
INV-20241129-9079,2024-04-27,2024-05-03,Returned,Credit Card,11,307,29,167.84,2565.51
INV-20250604-6961,2024-02-10,2024-02-14,Returned,Cash,3,710,9,135.68,2073.98
INV-20240305-5653,2025-06-27,2025-06-28,Completed,Cash,5,492,19,139.48,2132.08
INV-20250228-5121,2024-01-13,2024-01-18,Completed,UPI,10,951,9,605.79,9259.89
INV-20250317-6288,2025-07-02,2025-07-06,Pending,UPI,11,986,30,531.45,8123.65
INV-20240508-9283,2025-04-13,2025-04-20,Pending,PayPal,8,815,19,369.68,5650.88
INV-20240927-6150,2025-06-21,2025-06-25,Returned,UPI,18,538,25,508.41,7771.41
INV-20240709-4164,2024-04-05,2024-04-06,Returned,Credit Card,19,402,24,406.34,6211.22
INV-20240315-6244,2023-12-07,2023-12-14,Returned,Credit Card,4,973,8,250.64,3831.28
INV-20250313-1517,2025-01-14,2025-01-16,Pending,Credit Card,9,823,21,409.61,6261.14
INV-20240816-1035,2024-08-10,2024-08-12,Pending,Cash,13,373,24,257.97,3943.21
INV-20231118-5252,2024-03-06,2024-03-07,Completed,UPI,19,894,5,1129.57,17266.27
INV-20250212-6754,2024-10-17,2024-10-20,Completed,Cash,9,385,0,242.55,3707.55
INV-20241123-4245,2025-02-03,2025-02-04,Completed,UPI,10,790,4,530.88,8114.88
INV-20250527-9621,2023-11-06,2023-11-12,Completed,Credit Card,19,213,4,271.96,4157.08
INV-20240124-2848,2024-11-27,2024-11-29,Pending,Cash,16,794,15,755.89,11554.29
INV-20240906-5516,2023-11-12,2023-11-14,Completed,PayPal,10,412,17,239.37,3658.97
INV-20241105-7051,2023-12-17,2023-12-21,Completed,Cash,16,753,27,615.65,9410.69
INV-20240316-4291,2025-06-16,2025-06-19,Completed,Cash,19,120,20,127.68,1951.68
INV-20250124-4382,2025-07-01,2025-07-08,Completed,UPI,5,910,21,251.62,3846.12
INV-20240711-8184,2024-07-17,2024-07-21,Pending,UPI,20,288,21,318.53,4868.93
INV-20240927-3175,2024-02-27,2024-03-05,Completed,Credit Card,7,852,3,404.96,6190.04
INV-20231108-8077,2023-10-21,2023-10-26,Pending,PayPal,3,537,14,96.98,1482.44
INV-20250227-4926,2025-04-28,2025-04-30,Pending,UPI,3,171,28,25.86,395.22
INV-20231115-5240,2025-04-12,2025-04-14,Returned,Cash,20,1000,1,1386.0,21186.0
INV-20240814-3993,2025-02-13,2025-02-15,Completed,UPI,2,191,15,22.73,347.43
INV-20250413-6438,2025-09-06,2025-09-10,Returned,PayPal,17,228,1,268.61,4105.85
INV-20250413-2921,2025-06-08,2025-06-14,Pending,UPI,6,180,5,71.82,1097.82
INV-20240201-6947,2024-03-13,2024-03-17,Returned,Cash,14,836,8,753.74,11521.42
INV-20250514-4642,2024-12-23,2024-12-25,Returned,PayPal,10,791,16,465.11,7109.51
INV-20250313-2396,2024-10-24,2024-10-26,Completed,Cash,13,556,18,414.89,6341.85
INV-20250204-2066,2024-01-05,2024-01-11,Completed,UPI,8,456,8,234.93,3591.09
INV-20250706-9695,2025-03-30,2025-04-04,Completed,Cash,6,488,14,176.27,2694.35
INV-20250712-2853,2024-07-18,2024-07-22,Returned,UPI,8,358,22,156.37,2390.29
INV-20240613-3621,2025-07-22,2025-07-24,Pending,UPI,7,440,6,202.66,3097.86
INV-20231217-5471,2025-03-14,2025-03-18,Returned,Cash,4,647,19,146.74,2243.02
INV-20240330-3284,2025-05-16,2025-05-18,Completed,PayPal,14,323,27,231.07,3532.13
INV-20250301-5757,2025-01-14,2025-01-19,Returned,Credit Card,9,963,22,473.22,7233.48
INV-20250218-8504,2024-09-01,2024-09-06,Completed,Cash,4,966,21,213.68,3266.24
INV-20241230-2508,2024-07-21,2024-07-27,Returned,PayPal,15,377,19,320.64,4901.19
INV-20241014-6840,2024-04-04,2024-04-09,Returned,PayPal,12,749,9,572.54,8751.62
INV-20240202-3995,2024-09-04,2024-09-11,Pending,UPI,17,286,10,306.31,4682.11
